Date,Value
2013-05-25,8797.0
2013-05-26,6755.0
2013-05-27,8961.0
2013-05-28,10202.0
2013-05-29,10359.0
2013-05-30,10535.0
2013-05-31,9970.0
2013-06-01,8993.0
2013-06-02,9689.0
2013-06-03,10243.0
2013-06-04,10248.0
2013-06-05,9923.0
2013-06-06,11574.0
2013-06-07,9405.0
2013-06-08,8782.0
2013-06-09,9531.0
2013-06-10,7240.0
2013-06-11,7478.0
2013-06-12,7519.0
2013-06-13,6025.0
2013-06-14,6090.0
2013-06-15,4957.0
2013-06-16,6606.0
2013-06-17,7493.0
2013-06-18,7729.0
2013-06-19,7269.0
2013-06-20,8114.0
2013-06-21,8523.0
2013-06-22,7651.0
2013-06-23,6588.0
2013-06-24,6701.0
2013-06-25,8020.0
2013-06-26,8687.0
2013-06-27,8543.0
2013-06-28,9066.0
2013-06-29,6584.0
2013-06-30,5526.0
2013-07-01,4827.0
2013-07-02,6224.0
2013-07-03,4744.0
2013-07-04,4706.0
2013-07-05,5650.0
2013-07-06,5987.0
2013-07-07,5202.0
2013-07-08,5699.0
2013-07-09,6827.0
2013-07-10,6757.0
2013-07-11,6644.0
2013-07-12,7372.0
2013-07-13,7104.0
2013-07-14,7081.0
2013-07-15,6804.0
2013-07-16,6840.0
2013-07-17,7049.0
2013-07-18,7077.0
2013-07-19,7459.0
2013-07-20,5671.0
2013-07-21,6927.0
2013-07-22,7191.0
2013-07-23,7624.0
2013-07-24,10045.0
2013-07-25,11425.0
2013-07-26,10280.0
2013-07-27,8946.0
2013-07-28,7499.0
2013-07-29,8994.0
2013-07-30,9489.0
2013-07-31,12175.0
2013-08-01,11722.0
2013-08-02,12349.0
2013-08-03,9966.0
2013-08-04,8843.0
2013-08-05,10073.0
2013-08-06,9716.0
2013-08-07,10681.0
2013-08-08,10438.0
2013-08-09,8681.0
2013-08-10,10607.0
2013-08-11,6742.0
2013-08-12,7585.0
2013-08-13,10259.0
2013-08-14,10699.0
2013-08-15,12845.0
2013-08-16,11894.0
2013-08-17,10979.0
2013-08-18,11889.0
2013-08-19,12978.0
2013-08-20,14425.0
2013-08-21,14044.0
2013-08-22,14108.0
2013-08-23,14504.0
2013-08-24,12106.0
2013-08-25,8444.0
2013-08-26,11178.0
2013-08-27,14129.0
2013-08-28,13017.0
2013-08-29,10339.0
2013-08-30,10252.0
2013-08-31,8056.0
2013-09-01,7230.0
2013-09-02,9849.0
2013-09-03,10576.0
2013-09-04,11767.0
2013-09-05,9944.0
2013-09-06,12597.0
2013-09-07,10074.0
2013-09-08,6454.0
2013-09-09,8680.0
2013-09-10,10566.0
2013-09-11,11065.0
2013-09-12,11369.0
2013-09-13,12035.0
2013-09-14,10232.0
2013-09-15,7261.0
2013-09-16,8782.0
2013-09-17,11969.0
2013-09-18,11570.0
2013-09-19,10346.0
2013-09-20,13019.0
2013-09-21,10293.0
2013-09-22,9008.0
2013-09-23,10933.0
2013-09-24,15020.0
2013-09-25,12217.0
2013-09-26,10398.0
2013-09-27,11909.0
2013-09-28,10518.0
2013-09-29,8268.0
2013-09-30,9372.0
2013-10-01,13569.0
2013-10-02,16128.0
2013-10-03,15899.0
2013-10-04,13290.0
2013-10-05,12415.0
2013-10-06,10285.0
2013-10-07,9650.0
2013-10-08,10854.0
2013-10-09,13213.0
2013-10-10,14702.0
2013-10-11,14320.0
2013-10-12,12088.0
2013-10-13,11404.0
2013-10-14,11955.0
2013-10-15,11403.0
2013-10-16,12068.0
2013-10-17,12269.0
2013-10-18,13876.0
2013-10-19,14921.0
2013-10-20,10184.0
2013-10-21,12869.0
2013-10-22,17225.0
2013-10-23,15974.0
2013-10-24,17802.0
2013-10-25,15670.0
2013-10-26,11869.0
2013-10-27,9453.0
2013-10-28,11688.0
2013-10-29,13687.0
2013-10-30,13681.0
2013-10-31,12940.0
2013-11-01,12392.0
2013-11-02,13496.0
2013-11-03,10703.0
2013-11-04,13120.0
2013-11-05,16864.0
2013-11-06,19199.0
2013-11-07,21188.0
2013-11-08,20208.0
2013-11-09,18522.0
2013-11-10,18773.0
2013-11-11,14610.0
2013-11-12,16223.0
2013-11-13,19525.0
2013-11-14,23237.0
2013-11-15,18495.0
2013-11-16,16442.0
2013-11-17,14177.0
2013-11-18,23106.0
2013-11-19,33490.0
2013-11-20,26592.0
2013-11-21,21661.0
2013-11-22,25631.0
2013-11-23,27926.0
2013-11-24,17745.0
2013-11-25,21794.0
2013-11-26,25880.0
2013-11-27,30093.0
2013-11-28,30388.0
2013-11-29,25951.0
2013-11-30,25240.0
2013-12-01,19044.0
2013-12-02,22863.0
2013-12-03,27165.0
2013-12-04,28187.0
2013-12-05,31110.0
2013-12-06,24876.0
2013-12-07,24469.0
2013-12-08,14461.0
2013-12-09,17127.0
2013-12-10,21196.0
2013-12-11,21693.0
2013-12-12,19276.0
2013-12-13,20457.0
2013-12-14,19813.0
2013-12-15,15669.0
2013-12-16,19028.0
2013-12-17,22101.0
2013-12-18,26149.0
2013-12-19,22264.0
2013-12-20,22386.0
2013-12-21,19695.0
2013-12-22,16203.0
2013-12-23,16413.0
2013-12-24,19396.0
2013-12-25,23885.0
2013-12-26,16735.0
2013-12-27,18683.0
2013-12-28,16048.0
2013-12-29,15303.0
2013-12-30,17890.0
2013-12-31,17423.0
2014-01-01,13547.0
2014-01-02,15768.0
