Date,Value
2012-06-20,0.112861352808
2012-06-21,0.0957187355542
2012-06-22,0.082553775598
2012-06-23,0.0608038254726
2012-06-24,0.0681074755532
2012-06-25,0.0728452345904
2012-06-26,0.0915604088757
2012-06-27,0.0783812146128
2012-06-28,0.0855410823116
2012-06-29,0.0640145233699
2012-06-30,0.0670133174305
2012-07-01,0.0568779931552
2012-07-02,0.059044334459
2012-07-03,0.0647622009804
2012-07-04,0.058327764835
2012-07-05,0.0688497793936
2012-07-06,0.060746679119
2012-07-07,0.060612745846
2012-07-08,0.0584433667071
2012-07-09,0.0643073631055
2012-07-10,0.0922446661438
2012-07-11,0.0910711358063
2012-07-12,0.0751029008272
2012-07-13,0.0624379104709
2012-07-14,0.0739193730706
2012-07-15,0.0708689273604
2012-07-16,0.0889668915723
2012-07-17,0.0830623066358
2012-07-18,0.0886488276602
2012-07-19,0.0987912358104
2012-07-20,0.10972291274
2012-07-21,0.103340454102
2012-07-22,0.0835731012358
2012-07-23,0.0951940472921
2012-07-24,0.0783805550996
2012-07-25,0.075496933677
2012-07-26,0.0705442107126
2012-07-27,0.0629332008816
2012-07-28,0.0758653640747
2012-07-29,0.0909039201408
2012-07-30,0.088097139307
2012-07-31,0.11039679391
2012-08-01,0.106224290023
2012-08-02,0.0811928773855
2012-08-03,0.0722498370044
2012-08-04,0.0791448338826
2012-08-05,0.0879902872546
2012-08-06,0.0989412483594
2012-08-07,0.0729084334918
2012-08-08,0.0889541625977
2012-08-09,0.0819963479192
2012-08-10,0.0689418955547
2012-08-11,0.071979039832
2012-08-12,0.0760483487823
2012-08-13,0.127769114924
2012-08-14,0.0937974204315
2012-08-15,0.121763898615
2012-08-16,0.134475949523
2012-08-17,0.11193041368
2012-08-18,0.106597784403
2012-08-19,0.103468031823
2012-08-20,0.0835814753537
2012-08-21,0.0860693968462
2012-08-22,0.105495376075
2012-08-23,0.0757349996856
2012-08-24,0.0758625421769
2012-08-25,0.103900356147
2012-08-26,0.0677923831073
2012-08-27,0.0844196921227
2012-08-28,0.0814063517253
2012-08-29,0.0791308563876
2012-08-30,0.0792764530906
2012-08-31,0.113696298399
2012-09-01,0.0995082796717
2012-09-02,0.0811858582341
2012-09-03,0.0929219616784
2012-09-04,0.122029006481
2012-09-05,0.0943456066979
2012-09-06,0.0956146076161
2012-09-07,0.0782584035119
2012-09-08,0.0965663705553
2012-09-09,0.0779362659828
2012-09-10,0.090096824699
2012-09-11,0.0952632276318
2012-09-12,0.090303948585
2012-09-13,0.080097981157
2012-09-14,0.0931059931531
2012-09-15,0.0881509380741
2012-09-16,0.0789406840007
2012-09-17,0.0618660775098
2012-09-18,0.0765741028472
2012-09-19,0.0945030892646
2012-09-20,0.0909969498511
2012-09-21,0.0802487683442
2012-09-22,0.0665690067203
2012-09-23,0.0706156404226
2012-09-24,0.0862540526268
2012-09-25,0.064660705976
2012-09-26,0.0910110673704
2012-09-27,0.0896936963488
2012-09-28,0.0791642956617
2012-09-29,0.0692695265725
2012-09-30,0.0642538007937
2012-10-01,0.0777384010521
2012-10-02,0.0933129156337
2012-10-03,0.109374419503
2012-10-04,0.103953048364
2012-10-05,0.106258399346
2012-10-06,0.10718288556
2012-10-07,0.10853464586
2012-10-08,0.101500143488
2012-10-09,0.109427616514
2012-10-10,0.0919886595451
2012-10-11,0.0943734265756
2012-10-12,0.0715490303292
2012-10-13,0.111143197099
2012-10-14,0.0858614271966
2012-10-15,0.0862382718712
2012-10-16,0.100925809459
2012-10-17,0.110314632984
2012-10-18,0.0862437155939
2012-10-19,0.086645966056
2012-10-20,0.0937584241231
2012-10-21,0.107964032813
2012-10-22,0.0913813315242
2012-10-23,0.130785566177
2012-10-24,0.0981279642154
2012-10-25,0.0955385470736
2012-10-26,0.0649951674183
2012-10-27,0.0451865624846
2012-10-28,0.050395034474
2012-10-29,0.0618363754659
2012-10-30,0.0891758515531
2012-10-31,0.0896882393377
2012-11-01,0.0859826829698
2012-11-02,0.0827120550748
2012-11-03,0.0774364137983
2012-11-04,0.063220000267
2012-11-05,0.0981711967319
2012-11-06,0.0925081196953
2012-11-07,0.104507385545
2012-11-08,0.0938817601145
2012-11-09,0.0834165770432
2012-11-10,0.0769275546074
2012-11-11,0.0736003283298
2012-11-12,0.0764152378055
2012-11-13,0.0798915905111
2012-11-14,0.0861424538824
2012-11-15,0.115420138135
2012-11-16,0.116241989406
2012-11-17,0.117571377585
2012-11-18,0.0903879261617
2012-11-19,0.120000893508
2012-11-20,0.10223400068
2012-11-21,0.120156368652
2012-11-22,0.100330501998
2012-11-23,0.102129357437
2012-11-24,0.0807445137589
2012-11-25,0.106954527239
2012-11-26,0.101148053535
2012-11-27,0.0880578128915
2012-11-28,0.0942283494938
2012-11-29,0.106617390026
2012-11-30,0.0958303776822
2012-12-01,0.099768948555
2012-12-02,0.0621236144312
2012-12-03,0.0681325340271
2012-12-04,0.111261144415
2012-12-05,0.128915524483
2012-12-06,0.121416065243
2012-12-07,0.11419482385
2012-12-08,0.100331921048
2012-12-09,0.108509577238
2012-12-10,0.122765091104
2012-12-11,0.110442562761
2012-12-12,0.121338119803
2012-12-13,0.131669654566
2012-12-14,0.169958353043
2012-12-15,0.122361167003
2012-12-16,0.128005301434
2012-12-17,0.134220024896
2012-12-18,0.16048748531
2012-12-19,0.143786957214
2012-12-20,0.136362702758
2012-12-21,0.148620242915
2012-12-22,0.143384046025
2012-12-23,0.117789296136
2012-12-24,0.133485411096
2012-12-25,0.0990614852285
2012-12-26,0.116250952085
2012-12-27,0.118251687992
2012-12-28,0.118862986565
2012-12-29,0.128318494825
2012-12-30,0.11380226016
2012-12-31,0.0895051331747
2013-01-01,0.0747413577103
2013-01-02,0.105148480489
2013-01-03,0.103663367033
2013-01-04,0.150549374574
2013-01-05,0.105734210686
2013-01-06,0.100110665174
2013-01-07,0.104923088394
2013-01-08,0.111600048012
2013-01-09,0.146747994779
2013-01-10,0.151786817263
2013-01-11,0.183828606093
2013-01-12,0.16279561179
