Date,Value
2013-05-31,75832.7020388
2013-06-01,34649.6571707
2013-06-02,44804.2567312
2013-06-03,100586.014048
2013-06-04,85818.6462686
2013-06-05,73432.3320998
2013-06-06,71162.5934547
2013-06-07,82615.1253863
2013-06-08,49798.9894898
2013-06-09,40882.6835174
2013-06-10,36874.3056308
2013-06-11,44768.6778523
2013-06-12,80223.0510658
2013-06-13,39521.9671713
2013-06-14,40635.1539038
2013-06-15,38343.3434284
2013-06-16,48706.3822464
2013-06-17,46817.5600808
2013-06-18,45673.794753
2013-06-19,58703.8366088
2013-06-20,49260.0018384
2013-06-21,63545.1967694
2013-06-22,28372.220717
2013-06-23,30815.5007636
2013-06-24,47026.5638572
2013-06-25,44703.6221424
2013-06-26,61719.3079092
2013-06-27,50702.7202348
2013-06-28,54653.2416311
2013-06-29,28871.017685
2013-06-30,28036.9097318
2013-07-01,42303.5050391
2013-07-02,64115.6864764
2013-07-03,74281.6262173
2013-07-04,53867.9537002
2013-07-05,46581.4630807
2013-07-06,152582.806157
2013-07-07,30907.6346046
2013-07-08,35074.1594118
2013-07-09,69587.1763674
2013-07-10,99288.4208994
2013-07-11,49773.9001226
2013-07-12,53761.9185877
2013-07-13,45783.6979686
2013-07-14,37731.3441747
2013-07-15,38814.440208
2013-07-16,80857.253999
2013-07-17,119475.543426
2013-07-18,64937.01702
2013-07-19,63832.1111632
2013-07-20,36375.1509429
2013-07-21,31853.4312833
2013-07-22,62830.4565454
2013-07-23,124251.243707
2013-07-24,139753.802232
2013-07-25,150427.303655
2013-07-26,145101.321909
2013-07-27,60675.2706699
2013-07-28,51101.8837169
2013-07-29,95891.1427203
2013-07-30,90063.3072696
2013-07-31,142068.970403
2013-08-01,93823.0157921
2013-08-02,89072.7527145
2013-08-03,90327.918664
2013-08-04,60918.6965159
2013-08-05,98794.1943781
2013-08-06,85579.6425579
2013-08-07,122147.191017
2013-08-08,98309.1172321
2013-08-09,85291.8781489
2013-08-10,92671.5433901
2013-08-11,51317.1282063
2013-08-12,76119.1171344
2013-08-13,97804.2854076
2013-08-14,163031.282609
2013-08-15,143720.036409
2013-08-16,119541.38352
2013-08-17,79053.3861775
2013-08-18,124190.499443
2013-08-19,127495.683274
2013-08-20,126064.551705
2013-08-21,130286.253667
2013-08-22,115057.769394
2013-08-23,104997.30135
2013-08-24,75473.1428165
2013-08-25,51036.8785618
2013-08-26,81080.091281
2013-08-27,123627.444873
2013-08-28,121712.545323
2013-08-29,2114325.81538
2013-08-30,94403.474628
2013-08-31,73824.6788112
2013-09-01,515921.046236
2013-09-02,204701.234687
2013-09-03,123576.495114
2013-09-04,167349.925537
2013-09-05,134680.072757
2013-09-06,231129.227374
2013-09-07,109495.402368
2013-09-08,47691.2729534
2013-09-09,88402.6244376
2013-09-10,559366.703952
2013-09-11,290834.39777
2013-09-12,113018.730438
2013-09-13,149839.426089
2013-09-14,93264.153411
2013-09-15,74678.0485018
2013-09-16,69966.1894135
2013-09-17,129933.155193
2013-09-18,202217.562364
2013-09-19,123023.031738
2013-09-20,101657.945723
2013-09-21,68510.0119202
2013-09-22,72981.7524317
2013-09-23,106994.780247
2013-09-24,156583.071371
2013-09-25,143582.832128
2013-09-26,137474.607985
2013-09-27,125640.298103
2013-09-28,84341.9632289
2013-09-29,91123.3056702
2013-09-30,81322.8859383
2013-10-01,105468.719436
2013-10-02,199093.318758
2013-10-03,180264.526839
2013-10-04,103249.34875
2013-10-05,79282.6274552
2013-10-06,59348.0648439
2013-10-07,78771.8891685
2013-10-08,104295.329302
2013-10-09,164757.565944
2013-10-10,153579.629364
2013-10-11,101265.438769
2013-10-12,81294.9340488
2013-10-13,62580.0526008
2013-10-14,75184.0060534
2013-10-15,79050.1915725
2013-10-16,129203.873045
2013-10-17,116664.810877
2013-10-18,117605.857679
2013-10-19,144972.214096
2013-10-20,67402.1611015
2013-10-21,104816.447695
2013-10-22,166989.535871
2013-10-23,133031.032119
2013-10-24,161352.626039
2013-10-25,141213.667047
2013-10-26,106077.99287
2013-10-27,70446.7754973
2013-10-28,87566.1221871
2013-10-29,917137.523121
2013-10-30,115756.324779
2013-10-31,107471.805581
2013-11-01,82876.9046873
2013-11-02,259606.775023
2013-11-03,107635.338883
2013-11-04,167189.267739
2013-11-05,233427.671966
2013-11-06,212112.111143
2013-11-07,245339.891019
2013-11-08,278014.514327
2013-11-09,222533.074034
2013-11-10,138372.806285
2013-11-11,133756.549567
2013-11-12,175878.461433
2013-11-13,211876.903463
2013-11-14,230764.177298
2013-11-15,181297.6943
2013-11-16,161444.429874
2013-11-17,123332.175798
2013-11-18,269393.545055
2013-11-19,369805.208489
2013-11-20,249941.046268
2013-11-21,199765.766698
2013-11-22,239408.738461
2013-11-23,302279.327336
2013-11-24,204373.131161
2013-11-25,144975.790333
2013-11-26,436920.923089
2013-11-27,280179.56086
2013-11-28,289676.303739
2013-11-29,289167.225124
2013-11-30,186140.625688
2013-12-01,147212.205732
2013-12-02,154714.595338
2013-12-03,167815.61355
2013-12-04,166541.138222
2013-12-05,213798.889377
2013-12-06,129639.681051
2013-12-07,194241.54978
2013-12-08,79741.2310343
2013-12-09,102106.692646
2013-12-10,107273.546337
2013-12-11,113570.108313
2013-12-12,96447.6542167
2013-12-13,115669.560347
2013-12-14,118493.094642
2013-12-15,69686.7537635
2013-12-16,100614.596189
2013-12-17,129543.232394
2013-12-18,176642.423502
2013-12-19,129711.378718
2013-12-20,96751.4420959
2013-12-21,144655.358605
2013-12-22,107145.421964
2013-12-23,115832.894263
2013-12-24,140470.739362
2013-12-25,265022.259102
2013-12-26,112759.22907
2013-12-27,99091.4361539
2013-12-28,81624.9140952
2013-12-29,100343.997877
2013-12-30,80819.9806177
2013-12-31,85924.942988
2014-01-01,47200.963651
2014-01-02,89945.0500573
2014-01-03,90177.3122563
2014-01-04,61083.4543063
2014-01-05,93541.5839993
2014-01-06,137435.66852
2014-01-07,99090.6618117
2014-01-08,124971.684674
2014-01-09,78198.5646148
2014-01-10,84557.956894
2014-01-11,69069.18404
2014-01-12,61178.6073931
2014-01-13,54529.8586871
2014-01-14,63341.5055743
2014-01-15,70926.3652135
2014-01-16,64966.2523114
2014-01-17,69768.7292952
