Date,Value
2014-12-11,25520.0
2014-12-12,25563.0
2014-12-13,25604.0
2014-12-14,25647.0
2014-12-15,25706.0
2014-12-16,25761.0
2014-12-17,25814.0
2014-12-18,25873.0
2014-12-19,25921.0
2014-12-20,25973.0
2014-12-21,26017.0
2014-12-22,26068.0
2014-12-23,26123.0
2014-12-24,26170.0
2014-12-25,26207.0
2014-12-26,26243.0
2014-12-27,26286.0
2014-12-28,26328.0
2014-12-29,26372.0
2014-12-30,26416.0
2014-12-31,26458.0
2015-01-01,26487.0
2015-01-02,26525.0
2015-01-03,26570.0
2015-01-04,26616.0
2015-01-05,26667.0
2015-01-06,26714.0
2015-01-07,26762.0
2015-01-08,26812.0
2015-01-09,26868.0
2015-01-10,26924.0
2015-01-11,26973.0
2015-01-12,27026.0
2015-01-13,27079.0
2015-01-14,27139.0
2015-01-15,27196.0
2015-01-16,27252.0
2015-01-17,27302.0
2015-01-18,27351.0
2015-01-19,27404.0
2015-01-20,27454.0
2015-01-21,27507.0
2015-01-22,27558.0
2015-01-23,27602.0
2015-01-24,27648.0
2015-01-25,27696.0
2015-01-26,27759.0
2015-01-27,27813.0
2015-01-28,27858.0
2015-01-29,27901.0
2015-01-30,27944.0
2015-01-31,27992.0
2015-02-01,28034.0
2015-02-02,28080.0
2015-02-03,28130.0
2015-02-04,28176.0
2015-02-05,28222.0
2015-02-06,28265.0
2015-02-07,28309.0
2015-02-08,28356.0
2015-02-09,28410.0
2015-02-10,28462.0
2015-02-11,28516.0
2015-02-12,28566.0
2015-02-13,28630.0
2015-02-14,28699.0
2015-02-15,28758.0
2015-02-16,28822.0
2015-02-17,28881.0
2015-02-18,28941.0
2015-02-19,28991.0
2015-02-20,29045.0
2015-02-21,29102.0
2015-02-22,29152.0
2015-02-23,29207.0
2015-02-24,29261.0
2015-02-25,29314.0
2015-02-26,29366.0
2015-02-27,29420.0
2015-02-28,29473.0
2015-03-01,29530.0
2015-03-02,29592.0
2015-03-03,29651.0
2015-03-04,29709.0
2015-03-05,29760.0
2015-03-06,29821.0
2015-03-07,29874.0
2015-03-08,29924.0
2015-03-09,29978.0
2015-03-10,30042.0
2015-03-11,30101.0
2015-03-12,30161.0
2015-03-13,30213.0
2015-03-14,30261.0
2015-03-15,30308.0
2015-03-16,30361.0
2015-03-17,30414.0
2015-03-18,30467.0
2015-03-19,30525.0
2015-03-20,30579.0
2015-03-21,30632.0
2015-03-22,30678.0
2015-03-23,30737.0
2015-03-24,30787.0
2015-03-25,30834.0
2015-03-26,30884.0
2015-03-27,30937.0
2015-03-28,30986.0
2015-03-29,31034.0
2015-03-30,31087.0
2015-03-31,31140.0
2015-04-01,31202.0
2015-04-02,31261.0
2015-04-03,31313.0
2015-04-04,31369.0
2015-04-05,31420.0
2015-04-06,31473.0
2015-04-07,31532.0
2015-04-08,31585.0
2015-04-09,31640.0
2015-04-10,31695.0
2015-04-11,31748.0
2015-04-12,31792.0
2015-04-13,31848.0
2015-04-14,31908.0
2015-04-15,31960.0
2015-04-16,32010.0
2015-04-17,32059.0
2015-04-18,32111.0
2015-04-19,32156.0
2015-04-20,32216.0
2015-04-21,32273.0
2015-04-22,32330.0
2015-04-23,32382.0
2015-04-24,32441.0
2015-04-25,32494.0
2015-04-26,32543.0
2015-04-27,32599.0
2015-04-28,32655.0
2015-04-29,32715.0
2015-04-30,32769.0
2015-05-01,32821.0
2015-05-02,32873.0
2015-05-03,32919.0
2015-05-04,32968.0
2015-05-05,33024.0
2015-05-06,33079.0
2015-05-07,33137.0
2015-05-08,33193.0
2015-05-09,33243.0
2015-05-10,33293.0
2015-05-11,33349.0
2015-05-12,33407.0
2015-05-13,33461.0
2015-05-14,33511.0
2015-05-15,33563.0
2015-05-16,33613.0
2015-05-17,33660.0
2015-05-18,33713.0
2015-05-19,33766.0
2015-05-20,33822.0
2015-05-21,33871.0
2015-05-22,33924.0
2015-05-23,33970.0
2015-05-24,34024.0
2015-05-25,34081.0
2015-05-26,34137.0
2015-05-27,34195.0
2015-05-28,34251.0
2015-05-29,34313.0
2015-05-30,34377.0
2015-05-31,34427.0
2015-06-01,34489.0
2015-06-02,34557.0
2015-06-03,34620.0
2015-06-04,34681.0
2015-06-05,34737.0
2015-06-06,34789.0
2015-06-07,34841.0
2015-06-08,34888.0
2015-06-09,34944.0
2015-06-10,35023.0
2015-06-11,35086.0
2015-06-12,35147.0
2015-06-13,35208.0
2015-06-14,35262.0
2015-06-15,35330.0
2015-06-16,35393.0
2015-06-17,35472.0
2015-06-18,35535.0
2015-06-19,35610.0
2015-06-20,35676.0
2015-06-21,35725.0
2015-06-22,35800.0
2015-06-23,35880.0
2015-06-24,35937.0
2015-06-25,35991.0
2015-06-26,36050.0
2015-06-27,36108.0
2015-06-28,36164.0
2015-06-29,36225.0
2015-06-30,36302.0
2015-07-01,36388.0
2015-07-02,36456.0
2015-07-03,36526.0
2015-07-04,36585.0
2015-07-05,36637.0
2015-07-06,36710.0
2015-07-07,36819.0
2015-07-08,36928.0
2015-07-09,37020.0
2015-07-10,37123.0
2015-07-11,37220.0
2015-07-12,37320.0
2015-07-13,37424.0
2015-07-14,37517.0
2015-07-15,37619.0
2015-07-16,37706.0
2015-07-17,37802.0
2015-07-18,37897.0
2015-07-19,37986.0
2015-07-20,38055.0
2015-07-21,38116.0
2015-07-22,38189.0
2015-07-23,38243.0
2015-07-24,38301.0
2015-07-25,38357.0
2015-07-26,38408.0
2015-07-27,38488.0
2015-07-28,38556.0
2015-07-29,38672.0
2015-07-30,38773.0
2015-07-31,38876.0
2015-08-01,38993.0
2015-08-02,39058.0
2015-08-03,39121.0
2015-08-04,39220.0
2015-08-05,39319.0
2015-08-06,39424.0
2015-08-07,39504.0
2015-08-08,39558.0
2015-08-09,39605.0
2015-08-10,39673.0
2015-08-11,39737.0
2015-08-12,39797.0
2015-08-13,39858.0
2015-08-14,39913.0
2015-08-15,39969.0
2015-08-16,42022.0
2015-08-17,42022.0
2015-08-18,42082.0
2015-08-19,42148.0
2015-08-20,42214.0
2015-08-21,42273.0
2015-08-22,42334.0
2015-08-23,42393.0
2015-08-24,42448.0
2015-08-25,42516.0
2015-08-26,42583.0
2015-08-27,42647.0
2015-08-28,42706.0
2015-08-29,42770.0
2015-08-30,42828.0
2015-08-31,42878.0
2015-09-01,42943.0
2015-09-02,43021.0
2015-09-03,43122.0
2015-09-04,43212.0
2015-09-05,43262.0
2015-09-06,43334.0
2015-09-07,43392.0
2015-09-08,43457.0
2015-09-09,43546.0
2015-09-10,43646.0
2015-09-11,43770.0
2015-09-12,43882.0
2015-09-13,43977.0
2015-09-14,44065.0
2015-09-15,44176.0
2015-09-16,44289.0
2015-09-17,44393.0
2015-09-18,44490.0
2015-09-19,44578.0
2015-09-20,44638.0
2015-09-21,44695.0
2015-09-22,44768.0
2015-09-23,44848.0
2015-09-24,44923.0
2015-09-25,44991.0
2015-09-26,45063.0
2015-09-27,45189.0
2015-09-28,45261.0
2015-09-29,45336.0
2015-09-30,45418.0
2015-10-01,45487.0
2015-10-02,45555.0
2015-10-03,45621.0
2015-10-04,45676.0
2015-10-05,45737.0
2015-10-06,45806.0
2015-10-07,45897.0
2015-10-08,45992.0
2015-10-09,46069.0
2015-10-10,46162.0
2015-10-11,46250.0
2015-10-12,46328.0
2015-10-13,46405.0
2015-10-14,46479.0
2015-10-15,46571.0
2015-10-16,46652.0
2015-10-17,46737.0
2015-10-18,46810.0
2015-10-19,46810.0
2015-10-20,46895.0
2015-10-21,46972.0
2015-10-22,47065.0
2015-10-23,47147.0
2015-10-24,47227.0
2015-10-25,47306.0
2015-10-26,47384.0
2015-10-27,47460.0
2015-10-28,47544.0
2015-10-29,47622.0
2015-10-30,47710.0
2015-10-31,47800.0
2015-11-01,47878.0
2015-11-02,47963.0
2015-11-03,48049.0
2015-11-04,48153.0
2015-11-05,48272.0
2015-11-06,48386.0
2015-11-07,48477.0
2015-11-08,48565.0
2015-11-09,48644.0
2015-11-10,48733.0
2015-11-11,48813.0
2015-11-12,48912.0
2015-11-13,48991.0
2015-11-14,49073.0
2015-11-15,49153.0
2015-11-16,49226.0
2015-11-17,49310.0
2015-11-18,49398.0
2015-11-19,49490.0
2015-11-20,49572.0
2015-11-21,49654.0
2015-11-22,49739.0
2015-11-23,49808.0
2015-11-24,49896.0
2015-11-25,49975.0
2015-11-26,50056.0
2015-11-27,50148.0
2015-11-28,50233.0
2015-11-29,50322.0
2015-11-30,50393.0
2015-12-01,50492.0
2015-12-02,50594.0
2015-12-03,50692.0
2015-12-04,50787.0
2015-12-05,50973.0
2015-12-06,51071.0
2015-12-07,51071.0
2015-12-08,51169.0
2015-12-09,51275.0
2015-12-10,51388.0
2015-12-11,51501.0
2015-12-12,51606.0
2015-12-13,51720.0
2015-12-14,51816.0
2015-12-15,51934.0
2015-12-16,52047.0
2015-12-17,52160.0
2015-12-18,52267.0
2015-12-19,52368.0
2015-12-20,52472.0
2015-12-21,52566.0
2015-12-22,52679.0
2015-12-23,52789.0
2015-12-24,52901.0
2015-12-25,53009.0
2015-12-26,53096.0
2015-12-27,53184.0
2015-12-28,53273.0
2015-12-29,53367.0
2015-12-30,53467.0
2015-12-31,53564.0
2016-01-01,53647.0
2016-01-02,53710.0
2016-01-03,53789.0
2016-01-04,53867.0
2016-01-05,53962.0
2016-01-06,54067.0
2016-01-07,54160.0
2016-01-08,54257.0
2016-01-09,54366.0
2016-01-10,54462.0
2016-01-11,54552.0
2016-01-12,54660.0
2016-01-13,54763.0
2016-01-14,54864.0
2016-01-15,54961.0
2016-01-16,55057.0
2016-01-17,55162.0
2016-01-18,55265.0
2016-01-19,55381.0
2016-01-20,55493.0
2016-01-21,55619.0
2016-01-22,55731.0
2016-01-23,55850.0
2016-01-24,55959.0
2016-01-25,56058.0
2016-01-26,56170.0
2016-01-27,56293.0
2016-01-28,56405.0
2016-01-29,56525.0
2016-01-30,56637.0
2016-01-31,56750.0
2016-02-01,56843.0
2016-02-02,56968.0
2016-02-03,57103.0
2016-02-04,57224.0
2016-02-05,57341.0
2016-02-06,57455.0
2016-02-07,57579.0
2016-02-08,57700.0
2016-02-09,57821.0
2016-02-10,57946.0
2016-02-11,58066.0
2016-02-12,58188.0
2016-02-13,58293.0
2016-02-14,58395.0
2016-02-15,58497.0
2016-02-16,58608.0
2016-02-17,58717.0
2016-02-18,58833.0
2016-02-19,58945.0
2016-02-20,59052.0
2016-02-21,59169.0
2016-02-22,59274.0
2016-02-23,59385.0
2016-02-24,59505.0
2016-02-25,59615.0
2016-02-26,59736.0
2016-02-27,59849.0
2016-02-28,59946.0
2016-02-29,60050.0
2016-03-01,60171.0
2016-03-02,60285.0
2016-03-03,60427.0
2016-03-04,60549.0
2016-03-05,60676.0
2016-03-06,60798.0
2016-03-07,60889.0
2016-03-08,60990.0
2016-03-09,61088.0
2016-03-10,61206.0
2016-03-11,61318.0
2016-03-12,61420.0
2016-03-13,61581.0
2016-03-14,61691.0
2016-03-15,61796.0
2016-03-16,61796.0
2016-03-17,61903.0
2016-03-18,62004.0
2016-03-19,62105.0
2016-03-20,62196.0
2016-03-21,62290.0
2016-03-22,62388.0
2016-03-23,62496.0
2016-03-24,62595.0
2016-03-25,62697.0
2016-03-26,62789.0
2016-03-27,62878.0
2016-03-28,62971.0
2016-03-29,63077.0
2016-03-30,63195.0
2016-03-31,63323.0
2016-04-01,63427.0
2016-04-02,63527.0
2016-04-03,63650.0
2016-04-04,63756.0
2016-04-05,63865.0
2016-04-06,63981.0
2016-04-07,64091.0
2016-04-08,64197.0
2016-04-09,64300.0
2016-04-10,64402.0
2016-04-11,64500.0
2016-04-12,64613.0
2016-04-13,64733.0
2016-04-14,64847.0
2016-04-15,64970.0
2016-04-16,65078.0
2016-04-17,65179.0
2016-04-18,65278.0
2016-04-19,65383.0
2016-04-20,65496.0
2016-04-21,65610.992771
2016-04-22,65721.49313
2016-04-23,65832.30556
2016-04-24,65926.576793
2016-04-25,66022.678047
2016-04-26,66133.737654
2016-04-27,66256.527787
2016-04-28,66369.447075
2016-04-29,66491.604863
2016-04-30,66620.034762
2016-05-01,66730.636844
2016-05-02,66827.623072
2016-05-03,66945.543491
2016-05-04,67063.056171
2016-05-05,67182.121469
2016-05-06,67292.308494
2016-05-07,67403.422557
2016-05-08,67500.40094
2016-05-09,67595.699639
2016-05-10,67706.054529
2016-05-11,67820.906148
2016-05-12,67929.037246
2016-05-13,68037.456408
2016-05-14,68153.385881
2016-05-15,68270.363263
2016-05-16,68378.46314
2016-05-17,68506.316804
2016-05-18,68628.695321
2016-05-19,68763.342408
2016-05-20,68878.998516
2016-05-21,68995.465601
2016-05-22,69121.138542
2016-05-23,69232.197591
2016-05-24,69348.808337
2016-05-25,69473.753543
2016-05-26,69594.886047
2016-05-27,69707.648563
2016-05-28,69839.438719
2016-05-29,69954.266231
2016-05-30,70054.237741
2016-05-31,70183.64685
2016-06-01,70293.758388
2016-06-02,70414.778065
2016-06-03,70528.881764
2016-06-04,70647.105063
2016-06-05,70747.131228
2016-06-06,70852.037756
2016-06-07,70971.965463
2016-06-08,71085.949397
2016-06-09,71201.471961
2016-06-10,71320.374441
2016-06-11,71438.836407
2016-06-12,71547.431252
2016-06-13,71668.618192
2016-06-14,71816.030235
2016-06-15,71943.11
2016-06-16,72084.51
2016-06-17,72227.21
2016-06-18,72365.89
2016-06-19,72503.99
2016-06-20,72631.98
2016-06-21,72759.95
2016-06-22,72896.27
2016-06-23,73018.26
2016-06-24,73147.03
2016-06-25,73269.64
2016-06-26,73402.01
2016-06-27,73514.29
2016-06-28,73628.53
2016-06-29,73742.01
2016-06-30,73853.64
2016-07-01,73973.26
2016-07-02,74091.29
2016-07-03,74194.81
2016-07-04,74289.47
2016-07-05,74401.11
2016-07-06,74515.54
2016-07-07,74627.19
2016-07-08,74740.67
2016-07-09,74853.75
2016-07-10,74951.8
2016-07-11,75043.19
2016-07-12,75156.63
2016-07-13,75267.57
2016-07-14,75374.0
2016-07-15,75487.58
2016-07-16,75594.26
2016-07-17,75702.35
2016-07-18,75808.04
2016-07-19,75930.27
2016-07-20,76040.45
2016-07-21,76160.26
2016-07-22,76267.9
2016-07-23,76379.35
2016-07-24,76487.6
2016-07-25,76587.73
2016-07-26,76707.94
2016-07-27,76827.01
2016-07-28,76945.0
2016-07-29,77065.03
2016-07-30,77185.92
2016-07-31,77289.47
2016-08-01,77411.83
2016-08-02,77536.4
2016-08-03,77669.74
2016-08-04,77803.05
2016-08-05,77922.5
2016-08-06,78040.98
2016-08-07,78144.1
2016-08-08,78257.81
2016-08-09,78383.02
2016-08-10,78493.21
2016-08-11,78619.54
2016-08-12,78748.61
2016-08-13,78868.59
2016-08-14,78978.01
2016-08-15,79082.46
2016-08-16,79200.69
2016-08-17,79325.9
2016-08-18,79442.72
2016-08-19,79565.75
2016-08-20,79687.53
2016-08-21,79799.2
2016-08-22,79899.43
2016-08-23,80024.44
2016-08-24,80146.3
2016-08-25,80262.25
2016-08-26,80375.1
2016-08-27,80486.56
2016-08-28,80585.48
2016-08-29,80677.97
2016-08-30,80798.5
2016-08-31,80927.88
2016-09-01,81040.73
2016-09-02,81160.05
2016-09-03,81271.22
2016-09-04,81368.24
2016-09-05,81471.94
2016-09-06,81595.18
2016-09-07,81713.09
2016-09-08,81836.11
2016-09-09,81953.34
2016-09-10,82069.79
2016-09-11,82170.01
2016-09-12,82267.05
2016-09-13,82379.66
2016-09-14,82509.42
2016-09-15,82628.64
2016-09-16,82744.6
2016-09-17,82853.27
2016-09-18,82976.23
2016-09-19,83074.59
2016-09-20,83185.65
2016-09-21,83305.83
2016-09-22,83423.91
2016-09-23,83531.43
2016-09-24,83640.95
2016-09-25,83747.5
2016-09-26,83853.78
2016-09-27,83971.71
2016-09-28,84100.53
2016-09-29,84216.31
2016-09-30,84335.4
2016-10-01,84455.16
2016-10-02,84566.83
2016-10-03,84668.14
2016-10-04,84799.69
2016-10-05,84929.87
2016-10-06,85061.62
2016-10-07,85194.83
2016-10-08,85319.88
2016-10-09,85448.53
2016-10-10,85557.69
2016-10-11,85664.89
2016-10-12,85793.2
2016-10-13,85918.69
2016-10-14,86035.43
2016-10-15,86152.21
2016-10-16,86263.21
2016-10-17,86361.86
2016-10-18,86478.07
2016-10-19,86608.56
2016-10-20,86710.48
2016-10-21,86841.46
2016-10-22,86971.2
2016-10-23,87089.48
2016-10-24,87203.58
2016-10-25,87330.33
2016-10-26,87461.54
2016-10-27,87597.0
2016-10-28,87755.38
2016-10-29,87879.49
2016-10-30,87994.67
2016-10-31,88100.66
2016-11-01,88219.87
2016-11-02,88343.29
2016-11-03,88463.48
2016-11-04,88593.53
2016-11-05,88704.44
2016-11-06,88822.56
2016-11-07,88935.37
2016-11-08,89064.83
2016-11-09,89211.23
2016-11-10,89342.33
2016-11-11,89477.49
2016-11-12,89600.52
2016-11-13,89719.87
2016-11-14,89830.44
2016-11-15,89966.36
2016-11-16,90099.65
2016-11-17,90235.75
2016-11-18,90378.59
2016-11-19,90516.59
2016-11-20,90637.69
2016-11-21,90754.19
2016-11-22,90883.41
2016-11-23,91011.9
2016-11-24,91151.71
2016-11-25,91307.89
2016-11-26,91451.19
2016-11-27,91596.52
2016-11-28,91714.82
2016-11-29,91863.91
2016-11-30,92000.68
2016-12-01,92130.22
2016-12-02,92261.55
2016-12-03,92402.2
2016-12-04,92553.7
2016-12-05,92680.54
2016-12-06,92814.71
2016-12-07,92959.12
2016-12-08,93113.97
2016-12-09,93247.45
2016-12-10,93373.04
2016-12-11,93491.64
2016-12-12,93746.28
2016-12-13,93746.28
2016-12-14,93891.34
2016-12-15,94016.66
2016-12-16,94138.0
2016-12-17,94266.56
2016-12-18,94384.6
2016-12-19,94506.06
2016-12-20,94645.19
2016-12-21,94779.11
2016-12-22,94932.38
2016-12-23,95078.63
2016-12-24,95213.61
2016-12-25,95330.73
2016-12-26,95438.86
2016-12-27,95560.39
2016-12-28,95697.15
2016-12-29,95839.58
2016-12-30,95980.64
2016-12-31,96117.5
2017-01-01,96236.48
2017-01-02,96345.45
2017-01-03,96496.68
2017-01-04,96645.36
2017-01-05,96797.22
2017-01-06,96935.01
2017-01-07,97093.49
2017-01-08,97230.73
2017-01-09,97366.07
2017-01-10,97491.6
2017-01-11,97645.15
2017-01-12,97786.37
2017-01-13,97925.26
2017-01-14,98052.33
2017-01-15,98180.09
2017-01-16,98293.16
2017-01-17,98421.32
2017-01-18,98563.56
2017-01-19,98698.63
2017-01-20,98843.815467
2017-01-21,98980.325025
2017-01-22,99105.774104
2017-01-23,99223.147506
2017-01-24,99349.544946
2017-01-25,99494.619944
2017-01-26,99642.806283
2017-01-27,99798.738874
2017-01-28,99941.144441
2017-01-29,100074.519225
2017-01-30,100218.55533
2017-01-31,100358.087817
2017-02-01,100497.222034
2017-02-02,100681.981604
2017-02-03,100825.472789
2017-02-04,100970.12485
2017-02-05,101108.233443
2017-02-06,101260.546635
2017-02-07,101382.9468
2017-02-08,101525.744594
2017-02-09,101666.069387
2017-02-10,101827.638511
2017-02-11,101970.865804
2017-02-12,102104.814725
2017-02-13,102227.124457
2017-02-14,102375.529789
2017-02-15,102525.049711
2017-02-16,102655.721987
2017-02-17,102803.787327
2017-02-18,102950.117682
2017-02-19,103096.374718
2017-02-20,103221.112954
2017-02-21,103361.909703
2017-02-22,103492.96381
2017-02-23,103628.810159
2017-02-24,103772.917016
2017-02-25,103934.214596
2017-02-26,104095.592105
2017-02-27,104259.663757
2017-02-28,104395.765252
2017-03-01,104543.905057
2017-03-02,104684.902074
2017-03-03,104834.93321
2017-03-04,104983.712007
2017-03-05,105115.847433
2017-03-06,105260.392726
2017-03-07,105397.49835
2017-03-08,105546.652201
2017-03-09,105685.730847
2017-03-10,105832.516983
2017-03-11,105987.241113
2017-03-12,106135.879995
2017-03-13,106284.702697
2017-03-14,106427.219182
2017-03-15,106577.361282
2017-03-16,106717.086949
2017-03-17,106868.290749
2017-03-18,107021.605249
2017-03-19,107169.506521
2017-03-20,107317.198934
2017-03-21,107450.123614
2017-03-22,107589.56816
2017-03-23,107747.718917
2017-03-24,107890.552076
2017-03-25,108043.661082
2017-03-26,108168.671098
2017-03-27,108281.01045
2017-03-28,108399.935884
2017-03-29,108552.716861
2017-03-30,108687.014375
2017-03-31,108844.872591
2017-04-01,108974.543848
2017-04-02,109102.208306
2017-04-03,109232.443528
2017-04-04,109387.0221
2017-04-05,109509.254778
2017-04-06,109665.885846
2017-04-07,109809.614344
2017-04-08,109967.983293
2017-04-09,110101.480134
2017-04-10,110248.628575
2017-04-11,110384.508879
2017-04-12,110545.301805
2017-04-13,110684.826361
2017-04-14,110808.394859
2017-04-15,110946.715061
2017-04-16,111096.468465
2017-04-17,111231.871676
2017-04-18,111360.320211
2017-04-19,111499.82902
2017-04-20,111640.571504
2017-04-21,111775.980353
2017-04-22,111938.96222
2017-04-23,112080.051934
2017-04-24,112225.039487
2017-04-25,112344.462635
2017-04-26,112487.432163
2017-04-27,112636.12596
2017-04-28,112778.365803
2017-04-29,112913.91354
2017-04-30,113081.995204
2017-05-01,113228.751125
2017-05-02,113375.364259
2017-05-03,113530.241883
2017-05-04,113661.620278
2017-05-05,113824.756131
2017-05-06,113948.756848
2017-05-07,114110.865621
2017-05-08,114271.993307
2017-05-09,114446.259255
2017-05-10,114599.366166
2017-05-11,114741.470703
2017-05-12,114871.238467
2017-05-13,115018.243867
2017-05-14,115169.148091
2017-05-15,115329.062139
2017-05-16,115494.083176
2017-05-17,115622.646011
2017-05-18,115774.837712
2017-05-19,115913.23226
2017-05-20,116072.519034
2017-05-21,116232.109167
2017-05-22,116377.692631
2017-05-23,116518.845489
2017-05-24,116683.264597
2017-05-25,116832.729015
2017-05-26,116991.959765
2017-05-27,117138.652381
2017-05-28,117305.217815
2017-05-29,117466.584868
2017-05-30,117614.24788
2017-05-31,117789.775838
2017-06-01,117949.954056
2017-06-02,118116.170985
2017-06-03,118259.541323
2017-06-04,118447.903396
2017-06-05,118606.063142
2017-06-06,118764.229682
2017-06-07,118913.726386
2017-06-08,119077.426658
2017-06-09,119237.446002
2017-06-10,119384.450556
2017-06-11,119520.720745
2017-06-12,119658.760071
2017-06-13,119800.996488
2017-06-14,119938.774347
2017-06-15,120074.484228
2017-06-16,120226.624952
2017-06-17,120372.121983
2017-06-18,120515.049254
2017-06-19,120650.861671
2017-06-20,120799.795428
2017-06-21,120933.058609
2017-06-22,121070.686726
2017-06-23,121208.655047
2017-06-24,121360.475894
2017-06-25,121499.152352
2017-06-26,121612.334745
2017-06-27,121752.520602
2017-06-28,121882.203894
2017-06-29,122034.90009
2017-06-30,122150.920525
2017-07-01,122298.19294
2017-07-02,122589.522748
2017-07-03,122728.203569
2017-07-04,122728.203569
2017-07-05,122865.449124
2017-07-06,123000.970572
2017-07-07,123136.765834
2017-07-08,123275.450745
2017-07-09,123417.168469
2017-07-10,123520.615587
2017-07-11,123667.707195
2017-07-12,123821.695814
2017-07-13,123977.73267
2017-07-14,124112.020339
2017-07-15,124237.149387
2017-07-16,124360.972783
2017-07-17,124497.936747
2017-07-18,124637.839334
2017-07-19,124796.144933
2017-07-20,124936.100644
2017-07-21,125086.672537
2017-07-22,125237.056119
2017-07-23,125385.176788
2017-07-24,125502.713285
2017-07-25,125661.920777
2017-07-26,125800.190417
2017-07-27,125942.389224
2017-07-28,126084.624646
2017-07-29,126222.154157
2017-07-30,126359.090052
2017-07-31,126478.209644
2017-08-01,126612.584336
2017-08-02,126720.652789
2017-08-03,126854.121476
2017-08-04,126974.023426
2017-08-05,127139.445855
2017-08-06,127295.423847
2017-08-07,127405.524608
2017-08-08,127549.910375
2017-08-09,127710.506999
2017-08-10,127842.181896
2017-08-11,127973.673636
2017-08-12,128112.946246
2017-08-13,128245.234775
2017-08-14,128390.766158
2017-08-15,128514.950317
2017-08-16,128663.160942
2017-08-17,128788.835544
2017-08-18,128964.019551
2017-08-19,129107.057668
2017-08-20,129252.992397
2017-08-21,129377.980767
2017-08-22,129490.276772
2017-08-23,129579.114368
2017-08-24,129735.969564
2017-08-25,129830.786973
2017-08-26,129924.591631
2017-08-27,130029.404537
2017-08-28,130182.978849
2017-08-29,130309.566579
2017-08-30,130458.294969
2017-08-31,130623.501484
2017-09-01,130783.509054
2017-09-02,130952.616102
2017-09-03,131085.292269
2017-09-04,131203.220335
2017-09-05,131365.560971
2017-09-06,131515.983399
2017-09-07,131662.453399
2017-09-08,131805.020671
2017-09-09,131964.828521
2017-09-10,132088.491881
2017-09-11,132196.711875
2017-09-12,132341.019168
2017-09-13,132474.732138
2017-09-14,132610.350412
2017-09-15,132749.959413
2017-09-16,132901.911315
2017-09-17,133020.391677
2017-09-18,133122.729326
2017-09-19,133238.552362
2017-09-20,133387.808109
2017-09-21,133498.752819
2017-09-22,133633.814264
2017-09-23,133745.293341
2017-09-24,133849.952964
2017-09-25,133945.186285
2017-09-26,134059.737981
2017-09-27,134192.525874
2017-09-28,134317.326564
2017-09-29,134466.704292
2017-09-30,134607.44986
2017-10-01,134715.947309
2017-10-02,134834.617457
2017-10-03,134984.842816
2017-10-04,135145.125605
2017-10-05,135257.34717
2017-10-06,135384.601448
2017-10-07,135530.950739
2017-10-08,135663.119014
2017-10-09,135802.243436
2017-10-10,135950.610767
2017-10-11,136104.894381
2017-10-12,136246.131596
2017-10-13,136395.695673
2017-10-14,136535.163004
2017-10-15,136679.437227
2017-10-16,136853.72196
2017-10-17,137013.412833
2017-10-18,137175.210842
2017-10-19,137328.856587
2017-10-20,137505.795942
2017-10-21,137683.545203
2017-10-22,137842.677252
2017-10-23,138025.639345
2017-10-24,138191.880629
2017-10-25,138365.729573
2017-10-26,138545.119551
2017-10-27,138676.943719
2017-10-28,138784.266359
2017-10-29,138869.929946
2017-10-30,139026.70324
2017-10-31,139177.894083
2017-11-01,139320.999693
2017-11-02,139434.717791
2017-11-03,139590.32714
2017-11-04,139714.873251
2017-11-05,139848.545492
2017-11-06,139995.561562
2017-11-07,140134.487161
2017-11-08,140294.602454
2017-11-09,140442.466119
2017-11-10,140599.259605
2017-11-11,140725.261173
2017-11-12,140809.921279
2017-11-13,140894.170398
2017-11-14,141040.02069
2017-11-15,141171.529357
2017-11-16,141330.507773
2017-11-17,141485.971754
2017-11-18,141658.738026
2017-11-19,141801.236059
2017-11-20,141968.113951
2017-11-21,142146.383395
2017-11-22,142329.053084
2017-11-23,142460.100609
2017-11-24,142626.033008
2017-11-25,142782.276192
2017-11-26,142945.742368
2017-11-27,143105.202544
2017-11-28,143283.259974
2017-11-29,143449.05767
2017-11-30,143633.200428
2017-12-01,143811.606931
2017-12-02,144007.066425
2017-12-03,144173.910471
2017-12-04,144358.248478
2017-12-05,144551.61085
2017-12-06,144740.052069
2017-12-07,144939.152759
2017-12-08,145096.995341
2017-12-09,145261.006392
2017-12-10,145443.926726
2017-12-11,145617.18599
2017-12-12,145798.522593
2017-12-13,145964.087445
2017-12-14,146160.701474
2017-12-15,146353.441376
2017-12-16,146532.233028
2017-12-17,146712.908841
2017-12-18,146905.507609
2017-12-19,147095.157989
2017-12-20,147243.580305
2017-12-21,147389.481124
2017-12-22,147526.58848
2017-12-23,147691.247935
2017-12-24,147838.593212
2017-12-25,148000.342927
2017-12-26,148142.193631
2017-12-27,148291.338094
2017-12-28,148457.882881
2017-12-29,148619.280134
2017-12-30,148792.159497
2017-12-31,148944.581153
2018-01-01,149113.621439
2018-01-02,149276.389109
2018-01-03,149454.462968
2018-01-04,149621.748542
2018-01-05,149800.808436
2018-01-06,149953.480355
2018-01-07,150130.654694
2018-01-08,150300.388301
2018-01-09,150474.795925
2018-01-10,150647.750218
2018-01-11,150823.410584
2018-01-12,151027.434253
2018-01-13,151215.165292
2018-01-14,151366.346293
