Date,Value_df_api_siz,Value_df_bitcoin,Value_df_block_s,Value_df_diffcul,Value_df_hash_ra,Value_df_miners_,Value_df_mywalle,Value_df_trade_v,Value_df_trans_v,Value_df_wallet_
2016-01-21,55619.0,408.33,0.863243054795,113354299801.0,822691.429794,1509187.68,5758594.0,408.33,234009.107044,95520.0
2016-01-22,55731.0,408.0,0.840713619403,113354299801.0,755072.956112,1384752.0,5769550.0,408.0,366206.99672600004,103505.0
2016-01-23,55850.0,385.7,0.722907612121,113354299801.0,929754.0131229999,1610297.5,5780498.0,385.7,244883.707304,114501.0
2016-01-24,55959.0,388.5,0.609391340782,113354299801.0,1008642.2324200001,1754466.0,5790790.0,388.5,558205.839274,93680.0
2016-01-25,56058.0,404.75,0.596757951807,113354299801.0,935388.8859299999,1694688.25,5800319.0,404.75,156663.404087,79592.0
2016-01-26,56170.0,387.09,0.651674352601,113354299801.0,974832.9955780001,1691196.21,5811068.0,387.09,186115.57051700001,99396.0
2016-01-27,56293.0,394.12,0.7503275670730001,120033340651.0,978569.915444,1634415.64,5821858.0,394.12,283204.597985,120853.0
2016-01-28,56405.0,394.45,0.727886461039,120033340651.0,918901.0181610001,1537171.65,5832080.0,394.45,238275.732213,109328.0
2016-01-29,56525.0,382.44,0.815527412162,120033340651.0,883099.679791,1434150.0,5842613.0,382.44,243139.084267,112091.0
2016-01-30,56637.0,377.26,0.663735094118,120033340651.0,1014371.25381,1620331.7,5869723.0,377.26,198055.988076,111213.0
2016-01-31,56750.0,378.24,0.641980090395,120033340651.0,1056139.48191,1689976.32,5879958.0,378.24,360543.96315,100316.0
2016-02-01,56843.0,376.86,0.519653067039,120033340651.0,1068073.26137,1698131.16,5889715.0,376.86,146092.027354,78536.0
2016-02-02,56968.0,372.0,0.715835198864,120033340651.0,1050172.59218,1655772.0,5900031.0,372.0,209806.556541,106701.0
2016-02-03,57103.0,373.48,0.824635926829,120033340651.0,978569.915444,1552556.36,5911166.0,373.48,253685.136357,98940.0
2016-02-04,57224.0,368.38,0.700482402299,120033340651.0,1038238.8127299999,1620135.24,5922158.0,368.38,206465.502393,99668.0
2016-02-05,57341.0,385.06,0.632844389189,120033340651.0,1103874.59974,1796689.96,5932993.0,385.06,251822.99354499998,90119.0
2016-02-06,57455.0,386.49,0.6356581833330001,120033340651.0,1074040.1511,1755051.09,5943298.0,386.49,286410.75973499997,93576.0
2016-02-07,57579.0,373.04,0.652686691099,120033340651.0,1139675.93811,1796933.68,5953042.0,373.04,306270.987444,97132.0
2016-02-08,57700.0,373.74,0.665092164835,144116447847.0,1303860.28146,1714719.12,5963049.0,373.74,193785.992878,76819.0
2016-02-09,57821.0,375.8,0.7539734968940001,144116447847.0,1153414.86437,1527627.0,5974030.0,375.8,196306.848644,86341.0
2016-02-10,57946.0,372.61,0.740162,144116447847.0,1210727.40421,1589926.87,5990418.0,372.61,0.0,0.0
2016-02-11,58066.0,378.98,0.715897940828,144116447847.0,1210727.40421,1617865.62,6004822.0,378.98,0.0,0.0
2016-02-12,58188.0,376.75,0.637685135417,144116447847.0,1375500.95627,1824977.0,6018211.0,376.75,0.0,0.0
2016-02-13,58293.0,381.46,0.665082698113,144116447847.0,1139086.7294100001,1531180.44,6028433.0,381.46,0.0,0.0
2016-02-14,58395.0,388.6,0.6727405424840001,144116447847.0,1096102.3245299999,1500384.6,6038500.0,388.6,0.0,0.0
2016-02-15,58497.0,402.38,0.5667196944439999,144116447847.0,1289532.1465,1824390.92,6048149.0,402.38,0.0,0.0
2016-02-16,58608.0,402.64,0.751270574324,144116447847.0,1060281.9871200002,1505873.6,6059096.0,402.64,0.0,0.0
2016-02-17,58717.0,406.69,0.731926161074,144116447847.0,1067446.0546,1531594.54,6071809.0,406.69,0.0,0.0
2016-02-18,58833.0,418.04,0.8351240428569999,144116447847.0,1002969.44728,1481533.76,6083614.0,418.04,0.0,0.0
2016-02-19,58945.0,418.97,0.62491515,144116447847.0,1289532.1465,1902961.74,6094406.0,418.97,0.0,0.0
2016-02-20,59052.0,418.02,0.774219877698,163491654909.0,1129682.7804299998,1471848.42,6106627.0,418.02,0.0,0.0
2016-02-21,59169.0,439.48,0.744355949367,163491654909.0,1284099.85114,1754843.64,6118023.0,439.48,0.0,0.0
2016-02-22,59274.0,434.67,0.840188849206,163491654909.0,1024028.9952100001,1386597.3,6130000.0,434.67,0.0,0.0
2016-02-23,59385.0,438.5,0.8595248153849999,163491654909.0,1056537.8522,1443980.5,6142217.0,438.5,0.0,0.0
2016-02-24,59505.0,417.0,0.8956290814810001,163491654909.0,1097173.92344,1427391.0,6154038.0,417.0,0.0,0.0
2016-02-25,59615.0,423.1,0.89584400813,163491654909.0,999647.352469,1319648.9,6165717.0,423.1,0.0,0.0
2016-02-26,59736.0,421.4,0.8358027793100001,163491654909.0,1178446.06592,1547380.8,6177728.0,421.4,0.0,0.0
2016-02-27,59849.0,424.34,0.75447926,163491654909.0,1219082.13716,1609521.62,6189910.0,424.34,0.0,0.0
2016-02-28,59946.0,432.0,0.740764992366,163491654909.0,1064665.06645,1431216.0,6203933.0,432.0,0.0,0.0
2016-02-29,60050.0,433.47,0.700333872483,163491654909.0,1210954.92291,1632881.49,6215834.0,433.47,0.0,0.0
2016-03-01,60171.0,436.18,0.9019573629629999,163491654909.0,1097173.92344,1495225.04,6227655.0,436.18,0.0,0.0
2016-03-02,60285.0,431.87,0.89761428125,163491654909.0,1040283.42371,1405736.85,6243315.0,431.87,0.0,0.0
2016-03-03,60427.0,429.99,0.905978573248,163491654909.0,1275972.63689,1720819.98,6263101.0,429.99,0.0,0.0
2016-03-04,60549.0,421.44,0.918519172932,163491654909.0,1080919.49495,1431631.68,6274533.0,421.44,0.0,0.0
2016-03-05,60676.0,416.48,0.8366466907889999,163491654909.0,1235336.56565,1604280.96,6285946.0,416.48,244667.341016,65312.0
2016-03-06,60798.0,401.0,0.773170402516,163491654909.0,1292227.06539,1619238.0,6296865.0,401.0,268540.190834,60157.0
2016-03-07,60889.0,408.86,0.661320676259,158427203767.0,1094688.8032200001,1437551.76,6308115.0,408.86,166895.922137,48732.0
2016-03-08,60990.0,411.94,0.651829464516,158427203767.0,1220696.14747,1614392.86,6319893.0,411.94,234196.46626999998,57278.0
2016-03-09,61088.0,412.39,0.732320567164,158427203767.0,1055311.50814,1399239.27,6331643.0,412.39,219653.525369,59818.0
2016-03-10,61206.0,413.1,0.718331939394,158427203767.0,1299450.7376299999,1725518.7,6343080.0,413.1,207741.482989,57801.0
2016-03-11,61318.0,416.0,0.697423130435,158427203767.0,1267948.90157,1692288.0,6354076.0,416.0,211225.855777,63792.0
2016-03-12,61420.0,421.22,0.627885177914,158427203767.0,1283699.8196,1733741.52,6364167.0,421.22,264463.60805599997,61372.0
2016-03-13,61581.0,412.44,0.5706659465649999,158427203767.0,1031685.1310899999,1362701.76,6374543.0,412.44,170954.182291,53539.0
2016-03-14,61691.0,413.89,0.734625986755,158427203767.0,1189194.31141,1580232.02,6384808.0,413.89,111033.571977,42589.0
2016-03-15,61796.0,414.78,0.691423019737,158427203767.0,1197069.7704200002,1593584.76,6408681.0,414.78,220982.85736199998,60614.0
2016-03-16,61796.0,414.78,0.691423019737,158427203767.0,1197069.7704200002,1593584.76,6444611.0,414.78,157479.397743,64790.0
2016-03-17,61903.0,415.99,0.634046052941,158427203767.0,1338828.03271,1787925.02,6460381.0,415.99,226669.70010999998,61419.0
2016-03-18,62004.0,418.64,0.7541426444439999,158427203767.0,1063186.96715,1432167.44,6472713.0,418.64,233002.65683899997,59060.0
2016-03-19,62105.0,408.87,0.735858463768,165496835118.0,1135311.13693,1427774.04,6484014.0,408.87,295450.454584,59385.0
2016-03-20,62196.0,405.59,0.681470185185,165496835118.0,1110630.46004,1384278.67,6494510.0,405.59,221666.24525799998,54666.0
2016-03-21,62290.0,410.77,0.625000602649,165496835118.0,1242260.73678,1563801.39,6506740.0,410.77,161154.277615,49656.0
2016-03-22,62388.0,410.49,0.784259230159,165496835118.0,1036588.42937,1308642.12,6518812.0,410.49,163502.73836800002,58988.0
2016-03-23,62496.0,415.35,0.727109114094,165496835118.0,1225806.9521899999,1565038.8,6530896.0,415.35,263720.527289,65147.0
2016-03-24,62595.0,417.8,0.6589215298009999,165496835118.0,1242260.73678,1593071.4,6543081.0,417.8,311618.225156,58235.0
2016-03-25,62697.0,416.47,0.6805337350990001,165496835118.0,1242260.73678,1588000.11,6554362.0,416.47,298061.967941,59407.0
2016-03-26,62789.0,416.44,0.641121227586,165496835118.0,1192899.383,1523337.52,6565396.0,416.44,181646.873376,51813.0
2016-03-27,62878.0,415.71,0.612112346939,165496835118.0,1209353.1676,1541868.39,6575816.0,415.71,197451.60856199998,49697.0
2016-03-28,62971.0,426.8,0.613853647059,165496835118.0,1258714.5213799998,1646594.4,6586048.0,426.8,184168.37393499998,49676.0
2016-03-29,63077.0,422.96,0.748369746479,165496835118.0,1168218.7061100001,1519272.32,6599711.0,422.96,260504.521454,58476.0
2016-03-30,63195.0,414.0,0.6978397,165496835118.0,1398571.69042,1780614.0,6612101.0,414.0,0.0,0.0
2016-03-31,63323.0,412.35,0.807927735849,165496835118.0,1308075.87516,1660945.8,6635323.0,412.35,0.0,0.0
2016-04-01,63427.0,416.94,0.837658632,165496835118.0,1028361.5370700001,1321282.86,6648664.0,416.94,0.0,0.0
2016-04-02,63527.0,416.25,0.7316080583939999,166851513283.0,1136310.01874,1444803.75,6661126.0,416.25,0.0,0.0
2016-04-03,63650.0,418.07,0.8255437133329999,166851513283.0,1244135.05701,1591174.42,6672479.0,418.07,0.0,0.0
2016-04-04,63756.0,418.07,0.722675306122,166851513283.0,1219252.35587,1554802.33,6688655.0,418.07,0.0,0.0
2016-04-05,63865.0,418.99,0.665921579268,166851513283.0,1360254.3290000001,1735875.57,6711189.0,418.99,0.0,0.0
2016-04-06,63981.0,421.77,0.779196677852,166851513283.0,1235840.8233,1591759.98,6724479.0,421.77,0.0,0.0
2016-04-07,64091.0,421.09,0.715764606452,166851513283.0,1285606.2255799999,1650251.71,6737269.0,421.09,0.0,0.0
2016-04-08,64197.0,420.33,0.726767438356,166851513283.0,1210958.12216,1558583.64,6750120.0,420.33,0.0,0.0
2016-04-09,64300.0,422.2,0.735470765957,166851513283.0,1169486.95359,1506409.6,6762082.0,422.2,0.0,0.0
2016-04-10,64402.0,417.73,0.6350335061729999,166851513283.0,1343665.8615700002,1707680.24,6773053.0,417.73,0.0,0.0
2016-04-11,64500.0,421.63,0.566712890805,166851513283.0,1443196.66613,1848004.29,6784740.0,421.63,0.0,0.0
2016-04-12,64613.0,420.69,0.7499725099339999,166851513283.0,1252429.2907200002,1607456.49,6797060.0,420.69,0.0,0.0
2016-04-13,64733.0,425.89,0.7947789671050001,166851513283.0,1260723.52444,1639676.5,6810402.0,425.89,0.0,0.0
2016-04-14,64847.0,424.61,0.727886617834,166851513283.0,1302194.693,1685701.7,6822736.0,424.61,0.0,0.0
2016-04-15,64970.0,423.76,0.745873739394,178678307672.0,1465554.23047,1767502.96,6834277.0,423.76,0.0,0.0
2016-04-16,65078.0,429.09,0.7509087448280001,178678307672.0,1287911.29344,1574760.3,6845236.0,429.09,0.0,0.0
2016-04-17,65179.0,429.43,0.70813793007,178678307672.0,1270146.9997399999,1550671.73,6855579.0,429.43,0.0,0.0
2016-04-18,65278.0,425.71,0.65297720915,178678307672.0,1358968.46825,1642389.18,6865867.0,425.71,0.0,0.0
2016-04-19,65383.0,427.28,0.7836681333329999,178678307672.0,1199089.82493,1460870.32,6876507.0,427.28,0.0,0.0
2016-04-20,65496.0,435.91,0.758763033333,178678307672.0,1332322.0277,1629131.43,6887695.0,435.91,0.0,0.0
2016-04-21,65610.992771,442.34,0.696925884848,178678307671.0,1465554.23046,1843768.2548200001,6898727.0,442.34,0.0,0.0
2016-04-22,65721.49312999999,451.0,0.731790456954,178678307671.0,1341204.17454,1721837.3624,6910345.0,451.0,0.0,0.0
2016-04-23,65832.30556000001,447.25,0.774912097902,178678307671.0,1270146.99973,1618011.2905700002,6921588.0,447.25,0.0,0.0
2016-04-24,65926.576793,451.29,0.654661340278,178678307671.0,1279029.14659,1639604.70135,6931980.0,451.29,0.0,0.0
2016-04-25,66022.67804700001,459.4,0.72803980303,178678307671.0,1172443.38437,1531303.6199,6942443.0,459.4,0.0,0.0
2016-04-26,66133.737654,463.86,0.8744850944879999,178678307671.0,1128032.65011,1492839.92841,6955905.0,463.86,0.0,0.0
2016-04-27,66256.527787,467.98,0.813179688742,178678307671.0,1341204.17454,1924687.3534400002,6968497.0,467.98,0.0,0.0
2016-04-28,66369.447075,447.31,0.8753433178290001,178678307671.0,1145796.9438200002,1463200.88494,6982399.0,447.31,0.0,0.0
2016-04-29,66491.604863,450.0,0.898219029412,178666121339.0,1207843.18309,1552496.67705,6997552.0,450.0,0.0,0.0
2016-04-30,66620.034762,456.16,0.812847462025,178659257772.0,1403229.58036,1824603.31899,7012014.0,456.16,0.0,0.0
2016-05-01,66730.63684400001,447.17,0.757548506849,178659257772.0,1296655.18185,1650450.46585,7025904.0,447.17,0.0,0.0
2016-05-02,66827.623072,451.9,0.6257176,178659257772.0,1376585.98073,1766704.3203099999,7039303.0,451.9,0.0,0.0
2016-05-03,66945.54349099999,443.9,0.751085471338,178659257772.0,1394348.3804799998,1762341.41699,7055278.0,443.9,0.0,0.0
2016-05-04,67063.056171,450.96,0.778229668874,178659257772.0,1341061.18123,1722607.80088,7071613.0,450.96,0.0,0.0
2016-05-05,67182.121469,447.37,0.7087220119050001,178659257772.0,1492041.57911,1900230.17376,7087522.0,447.37,0.0,0.0
2016-05-06,67292.30849400001,448.51,0.706327083333,178659257772.0,1385467.18061,1769132.6279,7102517.0,448.51,0.0,0.0
2016-05-07,67403.422557,460.91,0.6858892777779999,178659257772.0,1438754.37986,1887205.0067099999,7116743.0,460.91,0.0,0.0
2016-05-08,67500.40093999999,459.04,0.646522553333,178659257772.0,1332179.98135,1738667.632,7130242.0,459.04,0.0,0.0
2016-05-09,67595.699639,457.82,0.584654595092,178659257772.0,1447635.57974,1881265.3080400003,7143125.0,457.82,0.0,0.0
2016-05-10,67706.054529,461.63,0.6378895375720001,178659257772.0,1536447.57849,2015490.7189200001,7156897.0,461.63,0.0,0.0
2016-05-11,67820.90614800001,450.0,0.726908981013,178659257772.0,1403229.58036,1799145.8357900002,7171822.0,450.0,0.0,0.0
2016-05-12,67929.037246,452.51,0.813015774436,190502504491.0,1284309.11259,1525359.47321,7187239.0,452.51,0.0,0.0
2016-05-13,68037.456408,454.7,0.779993971223,194254820283.0,1342247.8695399999,1601340.81171,7201956.0,454.7,0.0,0.0
2016-05-14,68153.385881,456.82,0.7626939013160001,194254820283.0,1467781.84295,1757652.4864599998,7215311.0,456.82,0.0,0.0
2016-05-15,68270.363263,455.65,0.812342930556,194254820283.0,1390530.16701,1662212.6502200002,7227274.0,455.65,0.0,0.0
2016-05-16,68378.46313999999,457.08,0.7776969568350001,194254820283.0,1342247.8695399999,1609202.06235,7237633.0,457.08,0.0,0.0
2016-05-17,68506.316804,454.88,0.9067635744679999,194254820283.0,1361560.78853,1630979.37464,7248646.0,454.88,0.0,0.0
2016-05-18,68628.695321,452.89,0.867932744681,194254820283.0,1361560.78853,1622904.53679,7260044.0,452.89,0.0,0.0
2016-05-19,68763.34240800001,452.9,0.8743317337659999,194254820283.0,1487094.7619399999,1770178.4303,7271336.0,452.9,0.0,0.0
2016-05-20,68878.99851599999,441.87,0.9558356033059999,194254820283.0,1168431.59867,1361086.73281,7286044.0,441.87,0.0,0.0
2016-05-21,68995.465601,441.25,0.781658288591,194254820283.0,1438812.4644799998,1666418.67319,7298025.0,441.25,0.0,0.0
2016-05-22,69121.138542,443.89,0.891297453901,194254820283.0,1361560.78853,1589937.02795,7307727.0,443.89,0.0,0.0
2016-05-23,69232.197591,438.0,0.603581788043,194254820283.0,1776788.5467299998,2033724.97348,7317059.0,438.0,0.0,0.0
2016-05-24,69348.808337,442.17,0.644258265193,194254820283.0,1747819.16826,2025077.24076,7334930.0,442.17,0.0,0.0
2016-05-25,69473.753543,445.34,0.849967387755,194770865921.0,1456454.92276,1663136.18974,7346565.0,445.34,0.0,0.0
2016-05-26,69594.886047,447.94,0.871456863309,199312067531.0,1377192.06982,1583655.90402,7363557.0,447.94,0.0,0.0
2016-05-27,69707.648563,452.49,0.8230840583939999,199312067531.0,1357376.35658,1575322.67973,7376376.0,452.49,0.0,0.0
2016-05-28,69839.43871900001,470.29,0.9481306187049999,199312067531.0,1377192.06982,1667597.5925399999,7387064.0,470.29,0.0,0.0
2016-05-29,69954.266231,522.43,0.86336475188,199312067531.0,1317744.93011,1764424.68141,7403194.0,522.43,0.0,0.0
2016-05-30,70054.23774099999,512.16,0.68007829932,199312067531.0,1456454.92276,1906764.23665,7420737.0,512.16,0.0,0.0
2016-05-31,70183.64685,525.15,0.892476613793,199312067531.0,1436639.20952,1934163.22268,7434197.0,525.15,0.0,0.0
2016-06-01,70293.758388,531.15,0.867019984252,199312067531.0,1258297.7904100001,1714201.23967,7451927.0,531.15,0.0,0.0
2016-06-02,70414.77806499999,539.47,0.840414423611,199312067531.0,1426731.3529100001,1972575.7704599998,7464378.0,539.47,0.0,0.0
2016-06-03,70528.881764,539.99,0.826838398551,199312067531.0,1367284.2132,1894573.9211400002,7476162.0,539.99,0.0,0.0
2016-06-04,70647.105063,568.0,0.832558443662,199312067531.0,1406915.6396700002,2047467.65164,7486653.0,568.0,0.0,0.0
2016-06-05,70747.131228,573.74,0.8405560084029999,199312067531.0,1179034.93747,1733523.1157900002,7504310.0,573.74,0.0,0.0
2016-06-06,70852.03775599999,574.02,0.613488467836,199312067531.0,1694243.48158,2479401.3901,7514984.0,574.02,0.0,0.0
2016-06-07,70971.965463,584.5,0.7054571,199312067531.0,1684335.62496,2514600.5756599996,7525984.0,584.5,0.0,0.0
2016-06-08,71085.949397,577.54,0.802703760563,199312067531.0,1406915.6396700002,2169535.0617,7536971.0,577.54,0.0,0.0
2016-06-09,71201.471961,578.68,0.802240027778,196422606560.0,1403462.33971,2112419.15447,7549230.0,578.68,0.0,0.0
2016-06-10,71320.37444099999,575.2941375,0.7206210909090001,196061423939.0,1608133.9309200002,2410788.5668200003,7559711.0,575.2941375,0.0,0.0
2016-06-11,71438.83640700001,577.549875,0.8226525416670001,196061423939.0,1403462.33971,2116658.57487,7570086.0,577.549875,0.0,0.0
2016-06-12,71547.431252,594.4399875,0.6961208012819999,196061423939.0,1520417.5346799998,2364669.10434,7579535.0,594.4399875,0.0,0.0
2016-06-13,71668.618192,664.8465,0.8300475342470001,196061423939.0,1422954.8722,2467036.73097,7589736.0,664.8465,0.0,0.0
2016-06-14,71816.030235,702.0665,0.9156027515530001,196061423939.0,1569148.86592,2830943.5,7601460.0,702.0665,0.0,0.0
2016-06-15,71943.11,685.24,0.95,196061423939.0,1296253.41,2277298.22,7613302.0,685.24,0.0,0.0
2016-06-16,72084.51,692.28,0.91,196061423939.0,1500925.0,2681772.09,7625562.0,692.28,0.0,0.0
2016-06-17,72227.21,762.43,0.95,196061423939.0,1452193.67,2863856.69,7637271.0,762.43,0.0,0.0
2016-06-18,72365.89,743.91,0.93,196061423939.0,1452193.67,2779037.6,7649266.0,743.91,0.0,0.0
2016-06-19,72503.99,754.36,0.86,196061423939.0,1549656.33,3016479.89,7659937.0,754.36,0.0,0.0
2016-06-20,72631.98,760.81,0.72,196061423939.0,1725089.12,3392968.32,7670138.0,760.81,0.0,0.0
2016-06-21,72759.95,729.19,0.78,196061423939.0,1598387.66,3057429.0,7681746.0,729.19,0.0,0.0
2016-06-22,72896.27,665.95,0.91,206307449112.0,1551383.97,2506373.5,7692841.0,665.95,0.0,73034.0
2016-06-23,73018.26,587.45,0.94,209453158595.0,1343144.51,1909240.0,7703745.0,587.45,0.0,64187.0
2016-06-24,73147.03,624.54,0.91,209453158595.0,1457676.21,2193393.94,7715094.0,624.54,0.0,65830.0
2016-06-25,73269.64,660.6,0.94,209453158595.0,1353556.48,2149986.77,7732453.0,660.6,0.0,59293.0
2016-06-26,73402.01,664.9,0.79,209453158595.0,1728387.51,2760622.54,7742281.0,664.9,0.0,62887.0
2016-06-27,73514.29,627.39,0.76,209453158595.0,1530560.02,2297205.75,7752577.0,627.39,0.0,49930.0
2016-06-28,73628.53,646.7,0.77,209453158595.0,1530560.02,2386530.51,7762999.0,646.7,0.0,55294.0
2016-06-29,73742.01,646.37,0.76,209453158595.0,1551383.97,2418860.27,7773839.0,646.37,0.0,59049.0
2016-06-30,73853.64,637.95,0.76,209453158595.0,1520148.05,2340735.09,7784628.0,637.95,0.0,58261.0
2016-07-01,73973.26,671.4,0.79,209453158595.0,1561795.94,2538866.97,7794814.0,671.4,0.0,61053.0
2016-07-02,74091.29,675.18,0.75,209453158595.0,1634679.75,2649743.25,7805180.0,675.18,0.0,57982.0
2016-07-03,74194.81,701.71,0.69,209453158595.0,1551383.97,2625265.08,7815620.0,701.71,0.0,51830.0
2016-07-04,74289.47,658.41,0.61,209453158595.0,1603443.84,2541313.4,7824850.0,658.41,0.0,46383.0
2016-07-05,74401.11,676.32,0.73,209557682217.0,1601825.83,2555599.5,7835149.0,676.32,0.0,55851.0
2016-07-06,74515.54,666.48,0.78,213398925331.0,1538177.12,2420500.04,7846764.0,666.48,0.0,56739.0
2016-07-07,74627.19,673.78,0.79,213398925331.0,1485136.53,2367306.17,7859275.0,673.78,0.0,56811.0
2016-07-08,74740.67,636.35,0.82,213398925331.0,1463920.3,2195264.88,7870956.0,636.35,0.0,56175.0
2016-07-09,74853.75,659.55,0.77,213398925331.0,1538177.12,2401373.19,7882776.0,659.55,0.0,52612.0
2016-07-10,74951.8,651.86,0.65,213398925331.0,1580609.59,2036093.74,7893747.0,651.86,0.0,47722.0
2016-07-11,75043.19,648.09,0.58,213398925331.0,1654866.42,1267110.0,7905647.0,648.09,0.0,41726.0
2016-07-12,75156.63,647.98,0.79,213398925331.0,1516960.89,1162507.11,7917882.0,647.98,0.0,51775.0
2016-07-13,75267.57,672.76,0.77,213398925331.0,1516960.89,1213263.1,7930745.0,672.76,0.0,54288.0
2016-07-14,75374.0,657.45,0.81,213398925331.0,1379055.35,1070321.94,7942210.0,657.45,0.0,56325.0
2016-07-15,75487.58,658.83,0.79,213398925331.0,1506352.77,1175290.03,7953019.0,658.83,0.0,53961.0
2016-07-16,75594.26,664.57,0.79,213398925331.0,1432095.94,1127082.34,7963235.0,664.57,0.0,54377.0
2016-07-17,75702.35,662.15,0.68,213398925331.0,1665474.54,1302095.02,7972942.0,662.15,0.0,47526.0
2016-07-18,75808.04,675.45,0.7,213398925331.0,1580609.59,1266649.0,7982245.0,675.45,0.0,41843.0
2016-07-19,75930.27,673.2,0.82,213402065458.0,1581302.69,1260663.03,7992529.0,673.2,0.0,51512.0
2016-07-20,76040.45,672.84,0.86,213492501107.0,1358434.53,1084448.36,8003788.0,672.84,0.0,57608.0
2016-07-21,76160.26,665.64,0.79,213492501107.0,1591915.46,1253687.59,8015050.0,665.64,0.0,54990.0
2016-07-22,76267.9,664.88,0.8,213492501107.0,1411498.38,1108239.16,8026140.0,664.88,0.0,58341.0
2016-07-23,76379.35,651.58,0.86,213492501107.0,1369047.3,1049710.54,8036289.0,651.58,0.0,55532.0
2016-07-24,76487.6,655.84,0.82,213492501107.0,1390272.84,1073869.3,8045809.0,655.84,0.0,48765.0
2016-07-25,76587.73,661.41,0.79,213492501107.0,1337208.99,1044634.82,8055026.0,661.41,0.0,42824.0
2016-07-26,76707.94,654.69,0.91,213492501107.0,1400885.61,1083868.56,8066462.0,654.69,0.0,57586.0
2016-07-27,76827.01,655.06,0.92,213492501107.0,1369047.3,1058492.0,8078936.0,655.06,0.0,58434.0
2016-07-28,76945.0,654.98,0.92,213492501107.0,1358434.53,1056015.09,8091577.0,654.98,0.0,59044.0
2016-07-29,77065.03,655.32,0.87,213492501107.0,1453949.46,1126800.22,8102635.0,655.32,0.0,58240.0
2016-07-30,77185.92,656.88,0.82,213492501107.0,1560077.15,1216861.96,8113706.0,656.88,0.0,58742.0
2016-07-31,77289.47,654.73,0.87,213492501107.0,1262919.6,979638.82,8123646.0,654.73,0.0,51901.0
2016-08-01,77411.83,628.01,0.79,213492501107.0,1634366.54,1205755.02,8133328.0,628.01,0.0,50449.0
2016-08-02,77536.4,606.32,0.81,213492501107.0,1623753.77,1158954.11,8144534.0,606.32,0.0,59343.0
2016-08-03,77669.74,515.06,0.86,210798472403.0,1555605.72,1174458.55,8156634.0,515.06,0.0,62768.0
2016-08-04,77803.05,565.05,0.79,201893210853.0,1686075.87,1187784.0,8171299.0,565.05,0.0,64995.0
2016-08-05,77922.5,577.31,0.78,201893210853.0,1535533.39,1102137.72,8183832.0,577.31,0.0,61549.0
2016-08-06,78040.98,576.55,0.7,201893210853.0,1696112.04,1223918.39,8195575.0,576.55,0.0,63889.0
2016-08-07,78144.1,588.23,0.61,201893210853.0,1676039.71,1232269.96,8206927.0,588.23,0.0,57042.0
2016-08-08,78257.81,594.27,0.76,201893210853.0,1485352.56,1101643.4,8217306.0,594.27,0.0,51099.0
2016-08-09,78383.02,592.69,0.84,201893210853.0,1495388.72,1137218.25,8229264.0,592.69,0.0,59612.0
2016-08-10,78493.21,588.77,0.88,201893210853.0,1254520.74,949947.25,8241749.0,588.77,0.0,58556.0
2016-08-11,78619.54,592.18,0.83,201893210853.0,1525497.22,1123923.75,8254418.0,592.18,0.0,72246.0
2016-08-12,78748.61,589.24,0.86,201893210853.0,1505424.89,1115316.79,8267543.0,589.24,0.0,65011.0
2016-08-13,78868.59,587.75,0.8,201893210853.0,1495388.72,1093307.25,8279883.0,587.75,0.0,66845.0
2016-08-14,78978.01,586.43,0.66,201893210853.0,1645931.21,1197995.5,8291140.0,586.43,0.0,67354.0
2016-08-15,79082.46,570.97,0.63,201893210853.0,1645931.21,1167746.39,8301680.0,570.97,0.0,55970.0
2016-08-16,79200.69,570.14,0.8,203483855227.0,1577645.9,1035485.42,8313574.0,570.14,0.0,61040.0
2016-08-17,79325.9,581.11,0.92,217375482757.0,1469587.96,984960.0,8325833.0,581.11,0.0,65414.0
2016-08-18,79442.72,575.51,0.94,217375482757.0,1329112.64,883763.26,8338537.0,575.51,0.0,62678.0
2016-08-19,79565.75,576.03,0.79,217375482757.0,1664092.25,1105741.56,8351388.0,576.03,0.0,67897.0
2016-08-20,79687.53,576.65,0.79,217375482757.0,1664092.25,1108626.82,8364568.0,576.65,0.0,67999.0
2016-08-21,79799.2,583.2,0.71,217375482757.0,1685703.84,1134217.5,8376577.0,583.2,0.0,63971.0
2016-08-22,79899.43,582.82,0.61,217375482757.0,1761344.39,1182381.62,8389115.0,582.82,0.0,54200.0
2016-08-23,80024.44,588.97,0.78,217375482757.0,1718121.22,1168789.12,8401982.0,588.97,0.0,62871.0
2016-08-24,80146.3,586.18,0.82,217375482757.0,1588451.69,1074378.36,8415070.0,586.18,0.0,66210.0
2016-08-25,80262.25,582.84,0.75,217375482757.0,1653286.46,1110792.9,8428792.0,582.84,0.0,61596.0
2016-08-26,80375.1,579.86,0.86,217375482757.0,1404753.2,940023.47,8442686.0,579.86,0.0,55999.0
2016-08-27,80486.56,581.07,0.84,217375482757.0,1426364.78,953716.5,8455634.0,581.07,0.0,61473.0
2016-08-28,80585.48,571.54,0.68,217375482757.0,1556034.31,1024500.66,8467464.0,571.54,0.0,51144.0
2016-08-29,80677.97,576.53,0.6,217375482757.0,1642480.66,1091820.34,8478843.0,576.53,0.0,43940.0
2016-08-30,80798.5,575.22,0.8,218441791495.0,1635101.52,1070546.37,8491403.0,575.22,0.0,57758.0
